product,title,content,date,author,rating,url,sentiment
Intel Core i7,Very satisfied,"Just a decent product, nothing special.",2022-04-18,Author1,4,http://example.com,positive
Intel Xeon,Could be better,"Just a decent product, nothing special.",2023-05-21,Author1,3,http://example.com,neutral
Intel Core i9,Very satisfied,"This was a waste of money, very disappointed.",2024-08-22,Author4,3,http://example.com,neutral
Intel Xeon,Could be better,"Exceeded my expectations, very satisfied!",2022-11-06,Author1,2,http://example.com,negative
Intel Celeron,Could be better,"Exceeded my expectations, very satisfied!",2023-10-03,Author2,2,http://example.com,negative
Intel Core i5,Terrible experience,"This product is amazing, highly recommend!",2022-02-21,Author4,3,http://example.com,neutral
Intel Core i9,Terrible experience,"It works okay, but has some issues.",2022-10-23,Author4,5,http://example.com,positive
Intel Core i9,Decent,"It works okay, but has some issues.",2022-01-05,Author4,2,http://example.com,negative
Intel Core i5,Could be better,"This was a waste of money, very disappointed.",2024-01-09,Author5,4,http://example.com,positive
Intel Core i9,Terrible experience,"This was a waste of money, very disappointed.",2023-04-26,Author1,2,http://example.com,negative
Intel Pentium,Decent,"Not as good as I expected, but not terrible.",2022-01-20,Author1,4,http://example.com,positive
Intel Celeron,Decent,"Just a decent product, nothing special.",2022-11-13,Author5,4,http://example.com,positive
Intel Core i9,Very satisfied,"This product is amazing, highly recommend!",2024-06-11,Author3,2,http://example.com,negative
Intel Core i9,Decent,"Exceeded my expectations, very satisfied!",2023-04-30,Author3,1,http://example.com,negative
Intel Core i5,Great product,"This product is amazing, highly recommend!",2024-03-14,Author3,4,http://example.com,positive
Intel Core i7,Great product,"Not as good as I expected, but not terrible.",2022-03-18,Author1,5,http://example.com,positive
Intel Pentium,Could be better,"This product is amazing, highly recommend!",2024-02-28,Author6,4,http://example.com,positive
Intel Core i5,Decent,"It works okay, but has some issues.",2022-05-12,Author6,5,http://example.com,positive
Intel Pentium,Very satisfied,"It works okay, but has some issues.",2023-05-31,Author3,3,http://example.com,neutral
Intel Core i5,Great product,"This product is amazing, highly recommend!",2023-09-10,Author1,4,http://example.com,positive
Intel Core i7,Very satisfied,"Not as good as I expected, but not terrible.",2022-01-20,Author4,1,http://example.com,negative
Intel Xeon,Very satisfied,"Not as good as I expected, but not terrible.",2022-01-14,Author6,4,http://example.com,positive
Intel Core i7,Not bad,"Just a decent product, nothing special.",2022-01-05,Author4,1,http://example.com,negative
Intel Pentium,Could be better,"This was a waste of money, very disappointed.",2022-01-27,Author1,1,http://example.com,negative
Intel Pentium,Could be better,"Not as good as I expected, but not terrible.",2023-08-16,Author5,4,http://example.com,positive
Intel Celeron,Very satisfied,"Just a decent product, nothing special.",2022-07-26,Author3,4,http://example.com,positive
Intel Core i7,Decent,"Not as good as I expected, but not terrible.",2024-06-05,Author1,1,http://example.com,negative
Intel Core i9,Decent,"This product is amazing, highly recommend!",2024-05-30,Author3,2,http://example.com,negative
Intel Core i5,Decent,"It works okay, but has some issues.",2022-08-26,Author5,4,http://example.com,positive
Intel Core i9,Could be better,"Just a decent product, nothing special.",2023-06-02,Author1,1,http://example.com,negative
Intel Celeron,Decent,"Exceeded my expectations, very satisfied!",2023-01-30,Author3,4,http://example.com,positive
Intel Core i5,Decent,"This product is amazing, highly recommend!",2023-07-04,Author4,3,http://example.com,neutral
Intel Pentium,Decent,"This was a waste of money, very disappointed.",2022-08-06,Author1,4,http://example.com,positive
Intel Celeron,Decent,"Exceeded my expectations, very satisfied!",2024-05-08,Author3,5,http://example.com,positive
Intel Core i5,Decent,"Not as good as I expected, but not terrible.",2024-08-04,Author5,4,http://example.com,positive
Intel Core i9,Very satisfied,"Just a decent product, nothing special.",2023-07-20,Author5,4,http://example.com,positive
Intel Core i7,Not bad,"Exceeded my expectations, very satisfied!",2022-10-09,Author3,1,http://example.com,negative
Intel Core i5,Terrible experience,"Not as good as I expected, but not terrible.",2023-01-09,Author4,5,http://example.com,positive
Intel Celeron,Very satisfied,"Exceeded my expectations, very satisfied!",2023-07-23,Author2,5,http://example.com,positive
Intel Celeron,Decent,"This was a waste of money, very disappointed.",2024-02-13,Author6,4,http://example.com,positive
Intel Pentium,Great product,"Exceeded my expectations, very satisfied!",2023-07-13,Author6,4,http://example.com,positive
Intel Celeron,Terrible experience,"Not as good as I expected, but not terrible.",2022-03-28,Author4,4,http://example.com,positive
Intel Core i7,Terrible experience,"It works okay, but has some issues.",2023-05-03,Author4,1,http://example.com,negative
Intel Xeon,Terrible experience,"This was a waste of money, very disappointed.",2024-07-02,Author1,4,http://example.com,positive
Intel Xeon,Could be better,"Just a decent product, nothing special.",2024-06-06,Author6,1,http://example.com,negative
Intel Core i9,Decent,"Exceeded my expectations, very satisfied!",2024-07-13,Author4,3,http://example.com,neutral
Intel Core i7,Very satisfied,"Just a decent product, nothing special.",2022-04-10,Author2,2,http://example.com,negative
Intel Pentium,Terrible experience,"This was a waste of money, very disappointed.",2024-08-28,Author6,3,http://example.com,neutral
Intel Pentium,Could be better,"Not as good as I expected, but not terrible.",2022-06-06,Author2,1,http://example.com,negative
Intel Xeon,Decent,"This product is amazing, highly recommend!",2023-02-01,Author5,1,http://example.com,negative
Intel Celeron,Not bad,"Exceeded my expectations, very satisfied!",2022-12-24,Author1,1,http://example.com,negative
Intel Core i5,Could be better,"Not as good as I expected, but not terrible.",2022-02-28,Author6,3,http://example.com,neutral
Intel Core i5,Great product,"Exceeded my expectations, very satisfied!",2023-09-16,Author3,2,http://example.com,negative
Intel Pentium,Terrible experience,"This product is amazing, highly recommend!",2022-06-10,Author2,5,http://example.com,positive
Intel Core i5,Decent,"Just a decent product, nothing special.",2023-07-01,Author3,4,http://example.com,positive
Intel Core i9,Very satisfied,"Not as good as I expected, but not terrible.",2024-06-12,Author1,1,http://example.com,negative
Intel Core i9,Could be better,"Exceeded my expectations, very satisfied!",2022-03-27,Author6,2,http://example.com,negative
Intel Xeon,Could be better,"Not as good as I expected, but not terrible.",2024-02-08,Author1,4,http://example.com,positive
Intel Pentium,Not bad,"Not as good as I expected, but not terrible.",2022-03-21,Author6,2,http://example.com,negative
Intel Core i9,Very satisfied,"Just a decent product, nothing special.",2022-03-01,Author3,5,http://example.com,positive
Intel Celeron,Great product,"This product is amazing, highly recommend!",2022-07-18,Author5,4,http://example.com,positive
Intel Xeon,Could be better,"This product is amazing, highly recommend!",2024-04-25,Author5,3,http://example.com,neutral
Intel Core i9,Could be better,"Not as good as I expected, but not terrible.",2023-11-13,Author6,1,http://example.com,negative
Intel Xeon,Not bad,"This product is amazing, highly recommend!",2024-08-28,Author2,1,http://example.com,negative
Intel Celeron,Terrible experience,"Exceeded my expectations, very satisfied!",2024-04-06,Author6,1,http://example.com,negative
Intel Core i9,Terrible experience,"It works okay, but has some issues.",2022-07-29,Author1,2,http://example.com,negative
Intel Core i9,Great product,"It works okay, but has some issues.",2022-12-13,Author3,1,http://example.com,negative
Intel Core i5,Very satisfied,"This product is amazing, highly recommend!",2022-10-12,Author2,4,http://example.com,positive
Intel Core i7,Decent,"Exceeded my expectations, very satisfied!",2023-12-24,Author3,5,http://example.com,positive
Intel Core i9,Great product,"Not as good as I expected, but not terrible.",2024-08-30,Author3,1,http://example.com,negative
Intel Celeron,Very satisfied,"Just a decent product, nothing special.",2022-04-09,Author6,2,http://example.com,negative
Intel Pentium,Decent,"It works okay, but has some issues.",2022-10-11,Author1,1,http://example.com,negative
Intel Pentium,Decent,"It works okay, but has some issues.",2023-04-13,Author4,1,http://example.com,negative
Intel Pentium,Could be better,"Not as good as I expected, but not terrible.",2023-06-09,Author1,4,http://example.com,positive
Intel Celeron,Very satisfied,"This product is amazing, highly recommend!",2024-02-26,Author2,3,http://example.com,neutral
Intel Core i5,Terrible experience,"Exceeded my expectations, very satisfied!",2022-03-08,Author4,3,http://example.com,neutral
Intel Core i9,Very satisfied,"Not as good as I expected, but not terrible.",2022-10-04,Author6,2,http://example.com,negative
Intel Core i7,Terrible experience,"Exceeded my expectations, very satisfied!",2022-12-06,Author4,2,http://example.com,negative
Intel Celeron,Very satisfied,"Just a decent product, nothing special.",2023-07-20,Author6,5,http://example.com,positive
Intel Core i7,Could be better,"This was a waste of money, very disappointed.",2024-01-02,Author5,2,http://example.com,negative
Intel Core i7,Could be better,"Exceeded my expectations, very satisfied!",2023-10-13,Author1,4,http://example.com,positive
Intel Celeron,Not bad,"Not as good as I expected, but not terrible.",2023-05-23,Author4,2,http://example.com,negative
Intel Core i9,Decent,"Not as good as I expected, but not terrible.",2022-08-18,Author1,2,http://example.com,negative
Intel Xeon,Terrible experience,"This was a waste of money, very disappointed.",2023-08-20,Author5,3,http://example.com,neutral
Intel Celeron,Terrible experience,"Not as good as I expected, but not terrible.",2022-11-17,Author6,5,http://example.com,positive
Intel Core i9,Very satisfied,"Just a decent product, nothing special.",2024-08-18,Author3,1,http://example.com,negative
Intel Core i9,Could be better,"Exceeded my expectations, very satisfied!",2022-11-13,Author3,1,http://example.com,negative
Intel Xeon,Very satisfied,"It works okay, but has some issues.",2023-08-10,Author4,2,http://example.com,negative
Intel Xeon,Terrible experience,"Not as good as I expected, but not terrible.",2022-03-23,Author2,4,http://example.com,positive
Intel Celeron,Great product,"Just a decent product, nothing special.",2022-09-20,Author5,4,http://example.com,positive
Intel Xeon,Great product,"Just a decent product, nothing special.",2023-06-09,Author3,1,http://example.com,negative
Intel Core i7,Very satisfied,"Just a decent product, nothing special.",2023-09-26,Author1,1,http://example.com,negative
Intel Core i7,Great product,"Just a decent product, nothing special.",2022-05-26,Author6,2,http://example.com,negative
Intel Pentium,Could be better,"Exceeded my expectations, very satisfied!",2023-02-17,Author1,4,http://example.com,positive
Intel Pentium,Could be better,"This was a waste of money, very disappointed.",2023-01-27,Author4,2,http://example.com,negative
Intel Pentium,Not bad,"It works okay, but has some issues.",2022-03-18,Author6,5,http://example.com,positive
Intel Xeon,Decent,"It works okay, but has some issues.",2024-07-12,Author5,5,http://example.com,positive
Intel Pentium,Great product,"Not as good as I expected, but not terrible.",2022-02-28,Author2,5,http://example.com,positive
Intel Core i7,Great product,"This was a waste of money, very disappointed.",2022-10-04,Author4,4,http://example.com,positive
Intel Core i5,Not bad,"Not as good as I expected, but not terrible.",2023-04-26,Author3,4,http://example.com,positive
Intel Core i7,Terrible experience,"It works okay, but has some issues.",2023-07-27,Author5,5,http://example.com,positive
Intel Celeron,Very satisfied,"Exceeded my expectations, very satisfied!",2022-10-25,Author3,2,http://example.com,negative
Intel Xeon,Could be better,"It works okay, but has some issues.",2023-03-19,Author6,5,http://example.com,positive
Intel Core i9,Not bad,"Just a decent product, nothing special.",2024-08-20,Author5,2,http://example.com,negative
Intel Core i7,Not bad,"Just a decent product, nothing special.",2022-06-04,Author3,4,http://example.com,positive
Intel Pentium,Great product,"Just a decent product, nothing special.",2023-01-22,Author4,4,http://example.com,positive
Intel Xeon,Very satisfied,"Exceeded my expectations, very satisfied!",2022-03-08,Author5,2,http://example.com,negative
Intel Core i9,Decent,"This product is amazing, highly recommend!",2022-07-12,Author4,5,http://example.com,positive
Intel Core i7,Not bad,"Exceeded my expectations, very satisfied!",2023-03-01,Author6,5,http://example.com,positive
Intel Pentium,Very satisfied,"Exceeded my expectations, very satisfied!",2023-10-05,Author1,5,http://example.com,positive
Intel Celeron,Could be better,"It works okay, but has some issues.",2022-01-01,Author2,4,http://example.com,positive
Intel Celeron,Great product,"Just a decent product, nothing special.",2023-08-21,Author6,4,http://example.com,positive
Intel Celeron,Great product,"This was a waste of money, very disappointed.",2023-05-01,Author2,1,http://example.com,negative
Intel Core i9,Could be better,"It works okay, but has some issues.",2022-10-11,Author1,2,http://example.com,negative
Intel Xeon,Very satisfied,"This product is amazing, highly recommend!",2023-09-24,Author3,3,http://example.com,neutral
Intel Core i7,Decent,"It works okay, but has some issues.",2022-06-16,Author1,5,http://example.com,positive
Intel Xeon,Not bad,"It works okay, but has some issues.",2024-09-09,Author2,5,http://example.com,positive
Intel Core i9,Could be better,"This was a waste of money, very disappointed.",2023-11-17,Author4,2,http://example.com,negative
Intel Core i5,Very satisfied,"Just a decent product, nothing special.",2022-01-05,Author5,1,http://example.com,negative
Intel Xeon,Very satisfied,"Exceeded my expectations, very satisfied!",2022-11-21,Author6,5,http://example.com,positive
Intel Celeron,Decent,"Not as good as I expected, but not terrible.",2023-02-18,Author1,4,http://example.com,positive
Intel Core i5,Not bad,"It works okay, but has some issues.",2024-05-26,Author6,4,http://example.com,positive
Intel Celeron,Great product,"This was a waste of money, very disappointed.",2022-03-07,Author2,3,http://example.com,neutral
Intel Core i7,Not bad,"It works okay, but has some issues.",2024-08-18,Author2,1,http://example.com,negative
Intel Xeon,Very satisfied,"This was a waste of money, very disappointed.",2022-02-01,Author2,5,http://example.com,positive
Intel Core i5,Very satisfied,"This was a waste of money, very disappointed.",2024-09-22,Author3,2,http://example.com,negative
Intel Core i5,Not bad,"Just a decent product, nothing special.",2024-02-14,Author2,2,http://example.com,negative
Intel Pentium,Not bad,"It works okay, but has some issues.",2024-07-20,Author4,4,http://example.com,positive
Intel Pentium,Terrible experience,"It works okay, but has some issues.",2023-05-13,Author4,2,http://example.com,negative
Intel Xeon,Decent,"This was a waste of money, very disappointed.",2024-07-11,Author4,3,http://example.com,neutral
Intel Pentium,Great product,"Exceeded my expectations, very satisfied!",2023-04-17,Author3,1,http://example.com,negative
Intel Celeron,Not bad,"It works okay, but has some issues.",2023-07-02,Author3,5,http://example.com,positive
Intel Core i9,Not bad,"This was a waste of money, very disappointed.",2022-10-30,Author5,5,http://example.com,positive
Intel Core i5,Not bad,"It works okay, but has some issues.",2023-06-08,Author5,3,http://example.com,neutral
Intel Celeron,Terrible experience,"Not as good as I expected, but not terrible.",2023-01-07,Author2,5,http://example.com,positive
Intel Pentium,Not bad,"Not as good as I expected, but not terrible.",2023-02-20,Author3,2,http://example.com,negative
Intel Xeon,Terrible experience,"Exceeded my expectations, very satisfied!",2022-02-15,Author6,1,http://example.com,negative
Intel Core i9,Decent,"This product is amazing, highly recommend!",2024-03-04,Author3,5,http://example.com,positive
Intel Xeon,Could be better,"It works okay, but has some issues.",2024-01-22,Author1,2,http://example.com,negative
Intel Pentium,Not bad,"It works okay, but has some issues.",2023-10-01,Author5,1,http://example.com,negative
Intel Core i5,Not bad,"This product is amazing, highly recommend!",2024-01-19,Author4,4,http://example.com,positive
Intel Core i7,Not bad,"This product is amazing, highly recommend!",2022-06-05,Author6,4,http://example.com,positive
Intel Xeon,Decent,"Exceeded my expectations, very satisfied!",2022-03-25,Author1,2,http://example.com,negative
Intel Core i9,Could be better,"It works okay, but has some issues.",2023-01-02,Author1,2,http://example.com,negative
Intel Core i9,Great product,"It works okay, but has some issues.",2023-05-22,Author2,5,http://example.com,positive
Intel Core i9,Great product,"This was a waste of money, very disappointed.",2023-06-19,Author4,2,http://example.com,negative
Intel Celeron,Very satisfied,"Just a decent product, nothing special.",2024-06-21,Author1,5,http://example.com,positive
Intel Pentium,Decent,"Not as good as I expected, but not terrible.",2023-01-25,Author4,2,http://example.com,negative
Intel Xeon,Very satisfied,"This was a waste of money, very disappointed.",2022-11-17,Author3,4,http://example.com,positive
Intel Pentium,Decent,"Exceeded my expectations, very satisfied!",2023-07-26,Author2,3,http://example.com,neutral
Intel Core i7,Could be better,"Exceeded my expectations, very satisfied!",2022-12-25,Author6,5,http://example.com,positive
Intel Xeon,Could be better,"This was a waste of money, very disappointed.",2023-01-23,Author1,2,http://example.com,negative
Intel Core i9,Terrible experience,"This was a waste of money, very disappointed.",2024-06-22,Author3,2,http://example.com,negative
Intel Celeron,Could be better,"Not as good as I expected, but not terrible.",2023-08-10,Author4,2,http://example.com,negative
Intel Celeron,Not bad,"This was a waste of money, very disappointed.",2023-12-14,Author3,5,http://example.com,positive
Intel Core i9,Great product,"Just a decent product, nothing special.",2024-02-28,Author6,1,http://example.com,negative
Intel Celeron,Not bad,"It works okay, but has some issues.",2022-04-05,Author6,2,http://example.com,negative
Intel Pentium,Very satisfied,"Exceeded my expectations, very satisfied!",2024-01-13,Author4,3,http://example.com,neutral
Intel Celeron,Decent,"Exceeded my expectations, very satisfied!",2023-07-19,Author5,3,http://example.com,neutral
Intel Pentium,Not bad,"Just a decent product, nothing special.",2022-12-08,Author5,2,http://example.com,negative
Intel Core i5,Very satisfied,"This product is amazing, highly recommend!",2022-03-23,Author1,3,http://example.com,neutral
Intel Core i7,Great product,"This product is amazing, highly recommend!",2023-07-17,Author5,3,http://example.com,neutral
Intel Core i5,Terrible experience,"This product is amazing, highly recommend!",2022-03-14,Author3,4,http://example.com,positive
Intel Core i7,Great product,"This product is amazing, highly recommend!",2022-01-03,Author1,4,http://example.com,positive
Intel Core i9,Not bad,"Just a decent product, nothing special.",2023-05-18,Author2,5,http://example.com,positive
Intel Core i5,Terrible experience,"It works okay, but has some issues.",2023-06-05,Author3,2,http://example.com,negative
Intel Core i9,Very satisfied,"Just a decent product, nothing special.",2022-02-10,Author6,2,http://example.com,negative
Intel Core i5,Very satisfied,"Not as good as I expected, but not terrible.",2022-03-28,Author4,4,http://example.com,positive
Intel Core i9,Could be better,"Just a decent product, nothing special.",2023-08-26,Author5,3,http://example.com,neutral
Intel Pentium,Could be better,"Not as good as I expected, but not terrible.",2022-12-18,Author4,5,http://example.com,positive
Intel Core i5,Great product,"Exceeded my expectations, very satisfied!",2022-06-29,Author6,5,http://example.com,positive
Intel Celeron,Very satisfied,"Just a decent product, nothing special.",2023-02-28,Author5,4,http://example.com,positive
Intel Celeron,Not bad,"This was a waste of money, very disappointed.",2023-05-19,Author4,1,http://example.com,negative
Intel Core i9,Not bad,"This was a waste of money, very disappointed.",2023-01-10,Author1,2,http://example.com,negative
Intel Xeon,Very satisfied,"This was a waste of money, very disappointed.",2022-08-19,Author1,1,http://example.com,negative
Intel Celeron,Not bad,"It works okay, but has some issues.",2022-08-21,Author5,3,http://example.com,neutral
Intel Celeron,Decent,"Not as good as I expected, but not terrible.",2023-01-10,Author2,3,http://example.com,neutral
Intel Celeron,Could be better,"This was a waste of money, very disappointed.",2024-03-10,Author1,2,http://example.com,negative
Intel Core i5,Great product,"Exceeded my expectations, very satisfied!",2023-11-22,Author5,2,http://example.com,negative
Intel Celeron,Could be better,"Just a decent product, nothing special.",2023-08-05,Author3,3,http://example.com,neutral
